Age,Income,Credit_Score,Debt_to_Income_Ratio,Existing_Loan_Balance,Loan_Amount,Interest_Rate,Loan_Duration_Months,Gender_Female,Gender_Male,Employment_Status_Employed,Employment_Status_Unemployed,Location_Suburban,Location_Urban,Loan_Status_Non-Default
22,21795.757372942582,723,0.4480235672278684,3944.5665097619926,23313.373002302924,15.6450259455045,12,1,0,0,1,0,0,1
51,99206.9099663266,778,0.923004021821347,18149.80259058156,23560.97979197388,8.683099585824436,17,1,0,1,0,0,1,1
23,64601.95009554128,395,0.8285098865794904,17151.600318562443,48489.265147265294,15.824430865108935,19,1,0,0,1,1,0,1
39,22815.600171214224,354,0.4875817953770785,32359.037577246407,20153.921311239108,18.070790193769408,49,1,0,1,0,0,1,1
28,67198.20837596798,577,0.2069205417066362,18303.83355419925,23502.34485439357,9.111297183091356,39,0,1,1,0,0,0,0
33,54966.30066317432,712,0.5092610486491469,19208.533127439536,18088.269809574253,17.13745884412969,39,0,1,1,0,1,0,1
50,21923.01573331271,544,0.5476343750453754,14317.533210386397,28117.550912982213,10.567540434586464,27,1,0,1,0,0,0,1
26,93954.30017259784,695,0.9969366184902352,30399.071893707474,32469.36586202241,15.671483727121618,64,1,0,1,0,0,1,0
23,20845.349765905063,770,0.8240312870822087,19467.50667906044,34837.00822138268,8.004418201573511,43,1,0,1,0,0,1,1
33,66229.7341502257,337,0.8613170239555474,47429.40135183573,12131.905713274624,14.743866782077227,34,0,1,0,0,0,1,1
46,96943.25981009792,439,0.9861874247575791,44598.57153491528,20596.420643050653,17.8938085610142,17,0,1,0,1,0,1,1
20,39008.35975864208,482,0.5233193485019338,11845.848085443928,49818.560998947665,11.15378545562249,18,0,1,0,1,1,0,1
37,40334.32593948773,512,0.5852264889310035,20198.61316521263,8220.937539858185,16.234762549781852,18,0,0,0,1,0,1,1
53,20033.85028481219,425,0.4544442169751406,31729.128148528398,21749.941869703813,12.466347102079935,20,1,0,0,1,1,0,1
36,25308.093759038467,439,0.12545404336431132,815.5815205851569,14531.589084652713,17.435038654467927,37,0,1,1,0,1,0,1
43,23591.07292616705,778,0.5252567234628477,11370.594546419828,17675.18598206609,7.031294335582705,58,0,1,0,0,1,0,1
20,85812.50269507403,820,0.5825888847605856,14251.489858599964,26025.498309869658,3.3977139037859745,30,0,0,0,1,0,1,1
36,86939.00559559352,762,0.2372721451316452,20119.848281030492,49395.88820583348,14.393849437989793,38,0,1,1,0,0,1,1
37,78136.00673476183,331,0.7828243080466848,44465.613463419686,41557.43432556273,16.210582524549736,52,0,0,1,0,0,0,1
49,48219.601001367366,534,0.12448232807152247,4816.351712415068,15831.502666466002,4.335125717267406,24,0,1,0,1,0,1,1
24,85700.35599110737,372,0.5019992494766445,3291.6532689893147,11184.986861484416,14.197061155780391,32,0,0,1,0,0,1,1
58,63181.961619430556,771,0.6627130847512839,33220.91261601538,32278.898777547303,6.576755178356966,53,0,0,1,0,0,1,1
50,44344.822118393866,591,0.054931320424637886,18224.709148418024,44434.67278740498,19.826621230721923,39,1,0,1,0,1,0,1
57,54982.14152915123,587,0.8040533096323741,8886.029149202406,14011.820925180127,16.30840824000719,15,0,1,0,1,0,0,1
56,25261.42158676605,512,0.3041541930449836,35090.291082362746,13782.844004218028,5.628299149332936,19,0,1,1,0,0,1,1
35,95592.69493999306,466,0.7177492078736774,12147.026909501014,35784.600608694265,11.075321843001523,44,1,0,1,0,0,0,1
57,69529.31338814723,348,0.10820925142137383,28281.988823188603,18374.005277556942,16.390178840358082,26,1,0,1,0,1,0,1
18,78498.73159444582,520,0.6202986091488579,20437.824041611486,6866.945600347123,11.869900964087893,68,0,1,0,1,0,0,1
28,74126.66963359012,701,0.5572121234141438,18060.806634396344,18611.10211208517,19.637712523249913,63,0,1,0,0,0,0,1
45,73419.99876167846,588,0.15000259285969195,36057.0836468105,14480.365479374741,10.354600038929156,18,1,0,1,0,0,0,1
42,21380.87883977921,478,0.6247448951981561,30670.44811703812,19743.87354348634,18.07700870647432,17,1,0,1,0,0,0,0
40,62029.702382787735,470,0.6913241792153907,25692.097227249007,41651.3554868934,4.569988362664923,61,0,1,1,0,0,0,1
48,85736.81829004272,303,0.4985023450335044,6404.238117907179,35299.187811951204,12.333291895518537,27,0,1,0,1,1,0,1
47,23561.508112927997,635,0.5785767653262517,29282.02924705065,17588.284659751764,19.919705161755672,13,0,0,0,1,0,1,1
59,96493.25471106164,494,0.8874195574009188,34637.59810054871,23389.35531576399,14.535985238818009,36,1,0,0,1,0,0,1
52,53932.77464047913,763,0.6977030144582087,40739.97059782895,14626.211213306822,5.6150264552932985,62,1,0,1,0,1,0,1
24,43191.639364109695,766,0.9059546633362284,14970.253750899981,29913.07816990522,14.23051609469554,30,1,0,1,0,1,0,1
33,62545.70893135542,643,0.5523439537122995,13215.558399499816,15181.358028719258,10.231040451952037,63,0,1,1,0,0,1,1
43,84097.1350274429,507,0.17485306100718712,37438.627719674856,46726.67795838502,14.9708212465292,48,0,1,0,0,1,0,0
19,57980.404941491004,802,0.2462907870122436,23372.68423640727,17140.610120981,8.974332469009552,16,0,1,0,1,0,1,1
18,71608.45412691135,429,0.1764105647811266,20292.768157900293,37040.99206357432,11.404592396852115,70,0,0,0,1,0,0,1
29,59993.151029348795,300,0.3352485499062684,8031.042374683817,22727.98496259124,6.691774231316517,69,1,0,0,1,1,0,1
22,70501.78053129272,786,0.477536150120443,21707.717738833395,45210.8724624679,5.736600704478353,31,0,1,0,1,1,0,1
54,31042.473215730926,747,0.2559314925906357,36306.358980094876,19194.710817955005,8.075491358504896,67,0,0,1,0,1,0,1
49,23093.070894247998,622,0.4756347509908592,22527.62914135563,5716.289509344272,16.188929557429837,66,0,1,1,0,0,0,0
26,30952.112455791423,323,0.364358082506818,43636.518983346126,9774.85615143744,16.487550237221722,34,0,0,0,0,0,1,1
58,42867.0515731143,676,0.5553472646181752,210.45660453601346,8054.003073150448,12.240115727473116,26,0,0,0,0,0,1,1
52,40268.484995848536,455,0.42851377346565395,8998.323128986733,18950.296023021096,6.175242915816559,20,0,1,1,0,1,0,1
36,69214.02797285176,571,0.4340928075812206,30730.82873022109,35258.411952529656,16.755129850004188,18,0,1,0,1,1,0,1
33,56471.153930739274,392,0.4906211839765977,33599.08647539545,28225.830639753156,17.738017679500317,48,1,0,1,0,0,0,1
20,23104.95848214776,823,0.9878752305803076,13785.078202111785,16205.658803375412,4.739841473187429,14,1,0,1,0,0,0,1
37,22789.272505362045,420,0.55654844830989,47094.570488236415,49944.41666543048,10.042323971336836,35,1,0,1,0,0,1,1
41,27247.04016965326,751,0.7233377332684362,16532.157276823695,7956.493907192261,12.366383486669369,32,0,0,0,1,1,0,1
50,48246.49259206928,621,0.4167455912736256,20559.509996358396,33044.492894800765,16.70054266437416,41,1,0,0,1,1,0,1
41,20494.63607709836,330,0.32584905733149816,48818.91928885925,41073.49018436405,13.746321493107242,29,0,1,0,1,1,0,1
28,59518.98123441122,733,0.916577197794203,23959.518950884496,48110.66141575294,10.004876792068316,69,0,1,1,0,1,0,0
25,48853.573144744216,428,0.7423603278693486,30643.347470935343,20949.064456005464,10.88132703099256,27,1,0,1,0,0,0,1
53,64435.304195266115,752,0.5824297657577135,27008.921207627795,30658.14037316888,10.293354700456062,56,0,1,0,0,0,0,1
55,77666.01824662407,735,0.3364312936428941,8875.254654434622,16325.33038624684,5.156789054394695,61,1,0,1,0,0,1,0
57,40077.82523838835,806,0.2578602738737208,49575.05938206652,6514.005724589345,16.362996134523378,28,0,1,0,1,1,0,1
37,32566.691810312772,616,0.2520716797372469,2953.655682251971,28296.35570174893,4.090351733526783,60,0,1,0,1,0,0,1
52,42244.28447707101,763,0.5037308371895625,49174.780731405706,31579.785493733496,14.662934233982869,38,0,1,0,1,1,0,1
42,20141.05455615244,627,0.8748204660990574,23399.785235430078,17386.449947541136,5.602469215852302,55,1,0,0,0,0,1,1
52,29601.03644206246,408,0.8810478203227708,9480.32040220854,15454.885643820295,10.126848892561958,21,0,1,1,0,1,0,1
42,80066.42909490675,825,0.744985263756968,8346.539720226776,17642.478134227702,5.059186405498274,31,1,0,0,1,0,0,1
46,37824.54739202281,774,0.5424911679336293,32779.00783539324,28594.887832536893,13.051932722536481,58,1,0,1,0,0,0,1
35,99543.97070432306,691,0.2349097377401901,35540.39420724278,35621.3841208468,18.322230405932647,32,1,0,1,0,0,1,1
63,33426.52170918473,412,0.47885241286078,44934.72523248914,37429.612698561185,13.349618860557475,26,1,0,1,0,0,1,1
35,83101.73724523946,585,0.6947225519382121,11825.955651959031,17468.979788989953,9.68220539946103,22,0,1,1,0,1,0,1
19,76403.55774604276,646,0.5950166493501421,21660.571430407264,43531.81699588223,18.944767095760348,21,1,0,0,0,1,0,1
52,45770.57142530461,560,0.5140341252259619,48559.59345183896,26836.98078807529,8.040497919096557,25,0,1,0,1,0,0,1
33,46459.13148527722,606,0.4282116195333275,21400.131563885934,29666.00503724832,7.3517011292469725,68,1,0,1,0,0,0,1
58,65084.12647736837,333,0.7525142965391517,22979.068169823087,15274.429356821582,15.159991519628155,56,0,1,1,0,0,0,1
53,88189.92779860467,468,0.8422351236383114,14426.535365108,22242.72387189544,19.266742965665916,66,1,0,1,0,0,1,1
50,50894.95552955715,644,0.722911237080254,43547.556410997015,7323.612449953122,16.232757769871725,59,0,0,0,1,0,1,1
21,24894.39047347252,445,0.9379275373379904,18281.094183011308,30977.1135457942,9.560200895990992,59,1,0,0,1,0,1,1
50,49953.53415218374,831,0.7798734916993285,31777.04049544973,38699.216631609816,7.679506177108451,20,1,0,1,0,1,0,1
31,36585.01385941931,837,0.4506048520124649,9129.966661915856,29458.14233009125,10.879795672912866,56,1,0,1,0,0,1,1
38,95136.5613652014,545,0.6167534860777611,30787.134443159877,19694.313000221955,15.592683195798195,57,0,1,1,0,1,0,1
37,75781.9477100758,640,0.5043671998194704,46698.25474855372,42563.62167657184,7.768159212384725,41,0,0,1,0,1,0,1
25,24066.613137067885,380,0.5463232969358784,38841.5754328182,7593.603508337885,17.267872756351387,26,0,1,0,1,1,0,1
24,43439.08298100851,490,0.8956998639882746,3384.61894559775,16193.0492893272,13.818999200245335,28,0,0,1,0,0,1,1
20,24017.277193664555,582,0.30085851628904514,31698.186128569512,7251.3873282658915,11.212279259712126,65,1,0,1,0,0,0,1
34,86401.33362998287,788,0.013094794562872323,27933.660265455906,22685.408869419658,4.535743187694252,43,1,0,1,0,0,1,1
50,92503.71215257287,334,0.6956468001634339,16928.728004484667,16265.926359211368,10.148032355239264,44,1,0,1,0,0,1,1
29,28982.368467125947,593,0.18101368223578265,42135.126488294336,35716.19781593746,7.073166975737344,27,1,0,1,0,0,1,1
39,55223.20368069568,341,0.15423241629126694,39585.385483727056,8535.16060404542,11.654422678363796,30,1,0,0,1,1,0,1
39,94550.66254691409,469,0.9924762081026514,32430.304936579672,6515.265389384622,14.116530226464693,62,0,1,0,1,0,0,1
63,31616.934937173646,693,0.26677525646183564,37209.088320747884,29881.604827737843,8.407711338583772,13,1,0,0,1,0,1,0
47,43352.287252505186,487,0.2037677595685697,9658.121944882625,38597.67700682288,16.819028148999838,68,1,0,1,0,0,1,1
55,44341.97201381247,595,0.1909832767129147,46018.27190538294,26075.756402841307,17.74342602040967,15,0,0,1,0,1,0,1
55,22404.66497615988,684,0.4123535400724228,33401.611531285766,17657.090433369758,7.0111885769792615,16,1,0,1,0,0,1,1
62,22901.858775199253,363,0.4094178262704325,23390.866808258223,27435.247413283883,3.47317000738765,49,0,1,1,0,0,1,1
25,96223.42616663304,380,0.6324995011783756,9655.41336907087,20223.299173389874,5.915277878432641,19,0,1,1,0,1,0,1
44,65687.40871890032,484,0.10363869069486442,34138.16800883858,18331.085308381676,10.710855390613402,69,1,0,1,0,0,1,1
44,44531.86571428944,760,0.6354449098897494,4835.85037146626,25122.18628600186,14.43414694581032,51,0,1,1,0,0,0,1
51,50293.97285652676,644,0.4536328997119523,15987.385088163413,32632.161705221366,13.14304674630467,35,0,1,1,0,1,0,1
38,77187.43430760193,837,0.2076540933994696,28689.079571836635,31039.470822412128,12.90668444786159,42,0,0,0,1,0,0,1
47,49321.37628436963,537,0.7782210559647431,32304.75777169228,9870.255231150075,6.930383466665766,70,1,0,1,0,0,1,1
50,38220.83224746306,595,0.4740629089888582,866.5089755166167,14822.117403320022,5.727722364598228,32,1,0,1,0,1,0,1
45,28146.98732798395,786,0.7170612412570423,440.49934877407605,5317.119619022947,3.6060847492108183,25,0,1,1,0,1,0,0
64,78314.64093744298,668,0.9205695747455582,5573.078350625426,24716.97697279337,10.325693652356561,18,1,0,0,1,0,1,1
50,34445.201334017984,598,0.35340478321932645,38416.451229926985,39655.753408906,8.12201967619734,14,0,1,0,1,0,0,1
22,25571.861594103808,389,0.8979044482330356,28355.125737455986,23641.336217127642,12.320945213304858,37,1,0,1,0,0,1,1
36,54156.35563971817,739,0.20034148370368696,30420.693390608485,49969.981439375595,13.2389754991784,39,0,1,0,1,1,0,1
21,23165.6769449083,828,0.22213042743544187,30171.45638437735,38765.18332940997,7.896086413903017,55,0,0,1,0,1,0,1
52,97199.84466743094,387,0.6636975622713954,1840.863607236398,21871.13028932885,12.40383357851316,30,1,0,0,1,1,0,0
34,70183.43740598718,323,0.10263167459494316,8613.973970600096,48794.29741646247,13.346631375721344,24,1,0,0,1,0,1,1
61,32215.744835724865,631,0.4547800092809331,36393.31639787127,33830.584357722124,17.959951657396147,70,1,0,0,1,0,1,1
45,33796.32691587687,357,0.2138322748944883,32285.90372503301,46373.57202934296,5.488751078578108,64,1,0,0,1,0,1,1
47,65586.27842182762,763,0.5708563432297866,22264.507092441734,8930.467092082099,9.528085755764202,12,0,1,1,0,0,0,1
46,48525.260587023484,488,0.8068225002442627,1019.977052481641,30091.658349561632,8.403055752699544,50,1,0,1,0,0,0,1
63,81941.33953501709,763,0.04242445981761445,20842.221870787667,45880.16227415486,7.332103862245316,49,0,1,1,0,0,0,0
23,63664.51884951332,521,0.4133100188494997,12397.708636890176,34285.88927922042,10.231324856376439,20,0,0,0,0,1,0,1
52,54666.710041995306,652,0.7306726144699032,34863.462115609604,49469.53280899242,19.02274800888817,32,0,0,1,0,0,0,0
58,97038.41984522172,350,0.34225430282019764,41233.845981989056,49808.80117290111,17.333578675341403,12,0,1,1,0,1,0,1
54,51258.324496775116,387,0.04170605259748128,25190.32886341601,40641.6863360538,11.880309194599116,19,0,0,1,0,0,0,0
41,52048.87390378749,521,0.5913803138277343,20176.27967575718,17544.456411511634,9.787319185746226,33,0,1,1,0,0,0,1
46,73261.79368486312,787,0.12016452115440544,13652.119025174998,43410.20841708581,10.341963618126693,37,0,1,0,1,1,0,1
63,84758.28672977345,466,0.3699197025293298,4630.537830501958,36657.61265463526,7.294609807510808,39,0,0,1,0,0,1,1
48,70097.19926868362,400,0.9905331883669778,18587.41588571385,9785.316179867636,14.18105605454759,28,1,0,1,0,0,0,1
52,75888.81776435429,723,0.3980199688048352,33901.60093394998,22445.493513987032,7.490824500988864,68,1,0,1,0,1,0,1
50,49834.525485328886,824,0.8428569462774599,33303.88146037394,44352.979562323046,4.89141818054771,32,0,1,0,1,0,1,1
38,58359.746918260775,446,0.8598062343763748,20638.87582132741,36849.318295378034,8.456048114116205,39,0,1,1,0,0,1,1
49,35762.80691743706,561,0.26283116949011176,48298.919053417565,24231.248816447467,11.28050408839676,29,0,0,1,0,0,1,1
40,74419.71925588188,445,0.5955049798605708,47003.73834831307,32585.133007447315,15.382091755662088,44,0,1,0,1,1,0,0
50,37716.155234136764,787,0.9474586638695991,43782.53861479967,47155.035858398376,11.28430301791692,40,0,1,1,0,0,0,1
20,20100.543631504894,820,0.6063326306032241,21789.91017340024,31892.9403045675,3.5913043423087005,42,1,0,1,0,0,0,1
35,94700.9695845401,380,0.8132543348418667,37326.60604269945,15245.315693791963,14.974369463298688,23,1,0,0,1,0,0,1
42,44481.219297164316,425,0.4625629231273285,46449.99081940082,35121.35433291737,16.159305433557254,65,1,0,1,0,0,1,1
59,35730.56339728019,438,0.7193274006011713,36881.848781084445,16978.67015465507,4.752910741597032,70,0,1,1,0,0,0,0
48,41451.73847726207,438,0.021851993370468725,15788.031172207317,32855.69529480264,15.260368437408946,57,0,1,1,0,1,0,0
20,46435.815809491796,371,0.7874734585265569,3400.3996105617553,34005.589293708224,14.1653628465477,30,0,1,1,0,0,0,1
57,57963.71411585389,544,0.6718494333586958,47900.62190666116,21269.083352634625,9.634175101256096,44,0,0,1,0,0,0,1
63,25548.13368148773,509,0.3588487426060809,49621.30878324665,38330.485845705465,16.53793971880405,65,0,1,0,1,0,0,1
41,24213.85249643607,493,0.4169859103980715,34682.053298958395,18180.94001615424,15.079660452029504,41,1,0,0,0,0,0,1
49,43432.86124304581,837,0.32661390678571145,15767.649457076961,5662.569563699874,12.676592624317474,17,1,0,1,0,1,0,1
64,43661.29049576767,631,0.5242865857717617,43251.43599160373,20779.252595606784,15.9647578580439,31,0,0,1,0,0,0,1
39,29411.698225138804,810,0.10867563419350867,47672.72234610628,43803.506459836564,10.411747641787422,65,0,0,1,0,0,1,1
40,52383.32754564274,592,0.8449149384515559,25322.145659463262,30958.780132827687,13.34991244788209,44,0,1,0,1,0,0,0
19,42722.293456222586,335,0.4780536784851712,15582.463662039636,43221.729181289484,3.6946071889873267,40,0,1,1,0,0,1,1
44,22084.44422360561,827,0.04310217833068475,20317.98720131489,10786.99194398751,10.669658494956431,64,1,0,1,0,0,1,0
59,90857.66243368886,377,0.5529617408569518,3692.403655514809,13684.538298261692,13.286188044892747,70,0,1,0,1,0,1,1
19,90881.52144348725,320,0.9305171357618816,28283.40216994858,12407.887552923845,3.0659375236439104,64,1,0,1,0,1,0,1
43,36734.580233077926,544,0.0874605060646908,18942.674526399398,40330.713543645,9.74763350922426,65,1,0,1,0,0,1,1
34,33029.77825314783,694,0.12319256536720545,44227.032030244685,32548.71396335263,12.081019541917405,64,0,0,1,0,0,1,1
57,63783.42114775853,353,0.3871832830482752,13777.617020032212,20138.158835365488,9.29840947615685,60,0,1,0,1,0,0,0
50,70460.28023851448,392,0.7356242607348323,418.5166761356274,40129.20868528959,9.160262333932591,46,0,0,1,0,1,0,1
26,96603.40459576582,592,0.6046219370753468,36858.12867894557,24592.53424732253,17.593413758585733,37,0,1,1,0,1,0,1
60,50187.876531185,675,0.4579594903317334,370.4175594649249,32702.10886913221,19.395709963074466,34,1,0,1,0,1,0,1
56,69456.02742916468,475,0.9927458909376996,27298.555234534844,43461.92495910471,4.641974667808274,48,1,0,0,1,0,1,1
46,90254.48366434476,489,0.18579328315494129,9062.947800299526,24136.16730110766,18.48207009240957,38,1,0,1,0,0,1,1
59,55996.302862468,491,0.8217567949239464,30523.958298285164,38852.85752429857,9.43819082489631,59,1,0,1,0,0,1,1
43,29787.660092586084,367,0.12383695089809388,9894.213602553877,30453.866035843184,7.043298199472625,59,0,0,0,1,0,0,0
52,50195.78286639794,623,0.17960702627636138,25093.85578296826,45845.68988608311,5.544060506833332,34,0,0,1,0,0,1,1
42,30925.35413626403,454,0.2954442655735138,16753.443497992477,25495.825538250494,15.707770878069745,49,0,0,1,0,1,0,1
41,21331.157136156024,753,0.873095718869864,9127.74491513198,18439.260697825983,15.299736648572914,61,0,1,1,0,0,0,0
